NEW ENTRY
T: 70.05F | Pitch: 3.48 | Roll: 9.0 | Yaw: 0.85
T: 65.98F | Pitch: 4.05 | Roll: 2.14 | Yaw: 0.61
T: 69.89F | Pitch: -3.06 | Roll: 3.8 | Yaw: -0.92
T: 68.98F | Pitch: -2.06 | Roll: 6.88 | Yaw: 0.63
T: 72.29F | Pitch: -2.37 | Roll: 7.64 | Yaw: 0.16
T: 67.54F | Pitch: -4.13 | Roll: 4.12 | Yaw: -0.58
T: 70.83F | Pitch: 4.24 | Roll: 3.57 | Yaw: 0.47
T: 66.48F | Pitch: -1.08 | Roll: 1.33 | Yaw: 0.92
T: 69.15F | Pitch: -0.57 | Roll: 9.94 | Yaw: -0.06
T: 73.76F | Pitch: 1.48 | Roll: 4.42 | Yaw: -0.57
T: 67.33F | Pitch: 4.67 | Roll: 5.54 | Yaw: -0.91
T: 74.17F | Pitch: 1.92 | Roll: 8.56 | Yaw: 0.46
T: 69.21F | Pitch: -1.11 | Roll: 3.87 | Yaw: -0.37
T: 71.72F | Pitch: -1.46 | Roll: 2.08 | Yaw: 0.9
T: 65.82F | Pitch: 4.31 | Roll: 2.97 | Yaw: 0.94
T: 74.94F | Pitch: -1.46 | Roll: 6.14 | Yaw: -0.1
T: 69.28F | Pitch: 3.78 | Roll: 4.89 | Yaw: 0.83
T: 69.26F | Pitch: 3.09 | Roll: 8.24 | Yaw: -0.56
T: 74.99F | Pitch: -3.53 | Roll: 4.31 | Yaw: 0.88
T: 65.14F | Pitch: -1.84 | Roll: 9.26 | Yaw: 0.08
T: 70.94F | Pitch: 4.77 | Roll: 4.7 | Yaw: 0.96
T: 71.91F | Pitch: -2.38 | Roll: 1.84 | Yaw: -0.58
T: 73.79F | Pitch: -4.58 | Roll: 4.31 | Yaw: -0.55
T: 72.79F | Pitch: 3.82 | Roll: 9.01 | Yaw: 0.34
T: 73.42F | Pitch: -0.37 | Roll: 1.15 | Yaw: 0.32
T: 67.85F | Pitch: 1.91 | Roll: 6.68 | Yaw: 0.4
T: 74.64F | Pitch: 4.8 | Roll: 7.55 | Yaw: -0.78
T: 69.46F | Pitch: 1.81 | Roll: 4.94 | Yaw: 0.28
T: 65.64F | Pitch: -3.32 | Roll: 8.69 | Yaw: -0.28
T: 72.44F | Pitch: -2.95 | Roll: 8.85 | Yaw: 0.1
T: 67.59F | Pitch: 4.39 | Roll: 1.31 | Yaw: -0.41
T: 74.39F | Pitch: 0.41 | Roll: 1.81 | Yaw: 0.29
T: 65.09F | Pitch: 1.58 | Roll: 8.7 | Yaw: 0.44
T: 68.42F | Pitch: 4.03 | Roll: 8.86 | Yaw: 0.84
T: 73.93F | Pitch: 2.44 | Roll: 1.85 | Yaw: 0.87
T: 70.76F | Pitch: 3.25 | Roll: 6.07 | Yaw: -0.16
T: 72.13F | Pitch: -3.53 | Roll: 0.08 | Yaw: -0.81
T: 70.88F | Pitch: 0.9 | Roll: 7.8 | Yaw: 0.76
T: 67.82F | Pitch: -2.91 | Roll: 4.89 | Yaw: -0.72
T: 68.43F | Pitch: -4.33 | Roll: 5.72 | Yaw: 0.81
T: 72.66F | Pitch: -3.98 | Roll: 8.63 | Yaw: 0.15
T: 71.78F | Pitch: -3.17 | Roll: 1.19 | Yaw: 0.63
T: 73.8F | Pitch: -1.78 | Roll: 8.27 | Yaw: -0.64
T: 68.34F | Pitch: -1.35 | Roll: 0.15 | Yaw: -0.4
T: 69.3F | Pitch: -0.31 | Roll: 1.75 | Yaw: -0.83
T: 70.96F | Pitch: -4.38 | Roll: 3.06 | Yaw: -0.3
T: 67.24F | Pitch: -2.43 | Roll: 2.11 | Yaw: 0.57
T: 107.28F | Pitch: -13.16 | Roll: -6.63 | Yaw: 1.09
T: 72.97F | Pitch: -0.17 | Roll: 3.11 | Yaw: 0.16
T: 71.34F | Pitch: -4.64 | Roll: 2.3 | Yaw: -0.32
T: 67.89F | Pitch: -4.76 | Roll: 4.91 | Yaw: -0.04
T: 68.5F | Pitch: -2.48 | Roll: 6.71 | Yaw: 0.05
T: 67.0F | Pitch: 0.45 | Roll: 8.93 | Yaw: 0.22
T: 68.2F | Pitch: -0.8 | Roll: 0.77 | Yaw: 0.86
T: 69.41F | Pitch: 0.16 | Roll: 8.87 | Yaw: -0.55
T: 67.17F | Pitch: -4.8 | Roll: 1.55 | Yaw: -0.94
T: 71.21F | Pitch: 4.55 | Roll: 1.76 | Yaw: -0.38
T: 66.32F | Pitch: 2.76 | Roll: 3.61 | Yaw: -0.09
T: 67.94F | Pitch: -5.0 | Roll: 6.39 | Yaw: 0.53
T: 70.15F | Pitch: -1.51 | Roll: 9.12 | Yaw: -0.85
T: 68.55F | Pitch: 1.37 | Roll: 5.18 | Yaw: -0.52
T: 66.96F | Pitch: 1.62 | Roll: 9.14 | Yaw: 0.07
T: 68.01F | Pitch: -4.21 | Roll: 3.44 | Yaw: 0.39
T: 71.29F | Pitch: 4.6 | Roll: 5.72 | Yaw: -0.42
T: 66.08F | Pitch: -0.39 | Roll: 7.87 | Yaw: -0.25
T: 73.61F | Pitch: 3.29 | Roll: 9.45 | Yaw: 0.52
T: 67.26F | Pitch: -3.2 | Roll: 4.84 | Yaw: 0.8
T: 67.39F | Pitch: 4.31 | Roll: 3.87 | Yaw: -0.15
T: 69.6F | Pitch: 4.37 | Roll: 6.78 | Yaw: -0.81
T: 67.16F | Pitch: -4.92 | Roll: 2.81 | Yaw: 0.44
T: 74.93F | Pitch: 0.04 | Roll: 9.97 | Yaw: -0.42
T: 70.21F | Pitch: 4.84 | Roll: 8.68 | Yaw: 0.33
T: 68.8F | Pitch: -1.39 | Roll: 2.34 | Yaw: -0.03
T: 67.19F | Pitch: 2.12 | Roll: 2.42 | Yaw: 0.84
T: 69.43F | Pitch: 2.32 | Roll: 9.54 | Yaw: -0.16
T: 66.56F | Pitch: -4.87 | Roll: 2.86 | Yaw: -0.09
T: 74.91F | Pitch: 2.62 | Roll: 3.82 | Yaw: -0.65
T: 70.48F | Pitch: -2.86 | Roll: 7.74 | Yaw: 0.74
T: 71.86F | Pitch: 4.52 | Roll: 0.81 | Yaw: 0.95
T: 65.1F | Pitch: 3.19 | Roll: 4.48 | Yaw: 0.11
T: 72.68F | Pitch: -3.93 | Roll: 3.28 | Yaw: -0.51
T: 73.31F | Pitch: -1.35 | Roll: 6.17 | Yaw: -0.69
T: 66.62F | Pitch: -1.24 | Roll: 4.9 | Yaw: -0.75
T: 68.97F | Pitch: -1.72 | Roll: 2.52 | Yaw: -0.97
T: 39.1F | Pitch: 4.57 | Roll: 14.36 | Yaw: -3.9
T: 72.81F | Pitch: 3.52 | Roll: 3.92 | Yaw: 0.39
T: 69.16F | Pitch: 2.21 | Roll: 9.27 | Yaw: 0.3
T: 72.5F | Pitch: 2.47 | Roll: 8.23 | Yaw: -0.2
T: 68.45F | Pitch: 4.87 | Roll: 1.8 | Yaw: 0.71
T: 70.1F | Pitch: 3.8 | Roll: 8.98 | Yaw: 0.7
T: 71.82F | Pitch: -1.27 | Roll: 9.0 | Yaw: 0.06
T: 68.58F | Pitch: -3.85 | Roll: 0.5 | Yaw: -0.37
T: 73.97F | Pitch: 0.2 | Roll: 0.62 | Yaw: -0.74
T: 66.06F | Pitch: 2.09 | Roll: 6.14 | Yaw: 0.96
T: 67.86F | Pitch: 1.44 | Roll: 8.61 | Yaw: -0.44
T: 73.74F | Pitch: -1.3 | Roll: 2.37 | Yaw: -0.91
T: 65.65F | Pitch: 4.17 | Roll: 9.83 | Yaw: -0.78
T: 65.48F | Pitch: 0.68 | Roll: 4.59 | Yaw: -0.49
T: 65.64F | Pitch: 4.95 | Roll: 6.25 | Yaw: -0.47
T: 65.38F | Pitch: 3.51 | Roll: 2.42 | Yaw: 0.13
T: 67.42F | Pitch: 4.05 | Roll: 8.84 | Yaw: -0.82
T: 72.36F | Pitch: -3.09 | Roll: 4.99 | Yaw: 0.32
T: 71.4F | Pitch: -0.34 | Roll: 4.32 | Yaw: -0.24
T: 65.29F | Pitch: -2.13 | Roll: 8.49 | Yaw: 0.82
T: 65.31F | Pitch: -3.09 | Roll: 4.64 | Yaw: 1.0
T: 71.89F | Pitch: -3.67 | Roll: 8.29 | Yaw: -0.68
T: 67.82F | Pitch: 2.09 | Roll: 6.55 | Yaw: -0.73
T: 74.42F | Pitch: 4.45 | Roll: 9.71 | Yaw: 0.28
T: 73.81F | Pitch: -4.91 | Roll: 5.82 | Yaw: 0.37
T: 72.3F | Pitch: -1.13 | Roll: 0.24 | Yaw: -0.14
T: 74.08F | Pitch: 2.34 | Roll: 6.36 | Yaw: -0.59
T: 74.42F | Pitch: 2.96 | Roll: 1.98 | Yaw: 0.54
T: 67.07F | Pitch: 0.43 | Roll: 9.32 | Yaw: 0.02
T: 68.23F | Pitch: 0.05 | Roll: 4.55 | Yaw: -0.41
T: 74.04F | Pitch: 2.4 | Roll: 0.79 | Yaw: -0.46
T: 68.49F | Pitch: -3.45 | Roll: 1.84 | Yaw: -0.96
T: 70.82F | Pitch: -2.6 | Roll: 9.9 | Yaw: -0.47
T: 71.6F | Pitch: -4.68 | Roll: 3.46 | Yaw: -0.8
T: 73.59F | Pitch: 2.44 | Roll: 2.69 | Yaw: 0.52
T: 71.26F | Pitch: 3.18 | Roll: 0.91 | Yaw: -0.44
T: 69.23F | Pitch: -1.46 | Roll: 7.81 | Yaw: -0.19
T: 70.56F | Pitch: -3.68 | Roll: 6.42 | Yaw: -0.41
T: 67.7F | Pitch: -1.92 | Roll: 8.59 | Yaw: -0.15
T: 70.53F | Pitch: -1.36 | Roll: 5.35 | Yaw: -0.54
T: 65.05F | Pitch: 1.09 | Roll: 8.1 | Yaw: -0.06
T: 74.15F | Pitch: 2.43 | Roll: 6.2 | Yaw: 0.16
T: 70.9F | Pitch: -1.4 | Roll: 9.46 | Yaw: 0.44
T: 73.15F | Pitch: 3.39 | Roll: 5.1 | Yaw: 0.77
T: 65.15F | Pitch: -2.92 | Roll: 9.04 | Yaw: 0.15
T: 74.9F | Pitch: -2.15 | Roll: 3.92 | Yaw: 0.01
T: 67.06F | Pitch: -4.35 | Roll: 9.68 | Yaw: 0.26
T: 68.26F | Pitch: 0.57 | Roll: 6.78 | Yaw: 0.54
T: 73.32F | Pitch: 1.85 | Roll: 5.69 | Yaw: -0.55
T: 68.6F | Pitch: 0.43 | Roll: 1.32 | Yaw: 0.68
T: 66.13F | Pitch: 3.01 | Roll: 5.5 | Yaw: 0.64
T: 69.4F | Pitch: -0.17 | Roll: 5.51 | Yaw: -0.66
T: 65.85F | Pitch: -0.25 | Roll: 0.7 | Yaw: 0.98
T: 69.75F | Pitch: -1.49 | Roll: 8.17 | Yaw: 0.33
T: 74.43F | Pitch: 1.19 | Roll: 9.8 | Yaw: 0.45
T: 73.53F | Pitch: 2.8 | Roll: 1.59 | Yaw: -0.01
T: 68.77F | Pitch: -3.37 | Roll: 3.03 | Yaw: -0.64
T: 65.87F | Pitch: 3.69 | Roll: 4.26 | Yaw: 0.4
T: 69.47F | Pitch: -4.76 | Roll: 8.77 | Yaw: 0.86
T: 68.33F | Pitch: -1.67 | Roll: 7.81 | Yaw: -0.4
T: 69.38F | Pitch: -3.21 | Roll: 0.72 | Yaw: 0.8
T: 65.07F | Pitch: 2.97 | Roll: 4.74 | Yaw: 0.54
T: 66.88F | Pitch: -3.54 | Roll: 1.74 | Yaw: -0.61
T: 67.23F | Pitch: 0.99 | Roll: 1.95 | Yaw: -0.63
T: 71.75F | Pitch: 2.93 | Roll: 0.34 | Yaw: -0.23
T: 70.0F | Pitch: 0.24 | Roll: 0.36 | Yaw: -0.02
T: 72.46F | Pitch: 4.53 | Roll: 0.97 | Yaw: 0.66
T: 67.29F | Pitch: -0.39 | Roll: 1.49 | Yaw: 0.68
T: 67.39F | Pitch: 2.01 | Roll: 2.4 | Yaw: 0.51
T: 94.13F | Pitch: -4.76 | Roll: 23.67 | Yaw: -3.32
T: 70.2F | Pitch: -3.56 | Roll: 2.18 | Yaw: 0.97
T: 73.48F | Pitch: -0.82 | Roll: 5.57 | Yaw: 0.58
T: 65.17F | Pitch: -3.69 | Roll: 7.51 | Yaw: 0.56
T: 74.22F | Pitch: -1.43 | Roll: 2.03 | Yaw: 0.0
T: 73.41F | Pitch: 1.08 | Roll: 3.45 | Yaw: -0.69
T: 71.84F | Pitch: -0.25 | Roll: 7.5 | Yaw: 0.35
T: 65.34F | Pitch: -3.78 | Roll: 8.66 | Yaw: 0.67
T: 71.37F | Pitch: -4.38 | Roll: 4.17 | Yaw: 0.11
T: 73.25F | Pitch: -4.68 | Roll: 0.34 | Yaw: -0.31
T: 74.1F | Pitch: -4.99 | Roll: 8.6 | Yaw: 0.99
T: 71.25F | Pitch: -2.05 | Roll: 9.09 | Yaw: -0.25
T: 73.24F | Pitch: -4.93 | Roll: 6.01 | Yaw: 0.43
T: 73.92F | Pitch: 1.56 | Roll: 6.14 | Yaw: -0.12
T: 46.05F | Pitch: 9.41 | Roll: 11.13 | Yaw: -0.02
T: 72.21F | Pitch: -2.5 | Roll: 3.56 | Yaw: 0.11
T: 71.63F | Pitch: 0.2 | Roll: 3.71 | Yaw: -0.78
T: 73.67F | Pitch: -3.55 | Roll: 1.81 | Yaw: 0.68
T: 68.35F | Pitch: 3.6 | Roll: 9.74 | Yaw: -0.53
T: 74.55F | Pitch: 3.56 | Roll: 9.0 | Yaw: -0.82
T: 66.93F | Pitch: -1.19 | Roll: 6.7 | Yaw: 0.85
T: 74.53F | Pitch: 3.52 | Roll: 1.65 | Yaw: -0.08
T: 73.88F | Pitch: 2.16 | Roll: 9.05 | Yaw: 0.86
T: 71.89F | Pitch: 2.84 | Roll: 2.5 | Yaw: 0.18
T: 67.39F | Pitch: -0.22 | Roll: 6.84 | Yaw: -0.01
T: 66.82F | Pitch: 4.76 | Roll: 9.93 | Yaw: 0.43
T: 72.09F | Pitch: 1.03 | Roll: 2.11 | Yaw: 0.03
T: 71.69F | Pitch: -0.51 | Roll: 2.71 | Yaw: -0.55
T: 91.61F | Pitch: 14.06 | Roll: 20.67 | Yaw: 2.14
T: 69.01F | Pitch: 1.42 | Roll: 7.23 | Yaw: -0.09
T: 72.85F | Pitch: 1.61 | Roll: 3.15 | Yaw: 0.58
T: 67.07F | Pitch: 4.84 | Roll: 1.04 | Yaw: -0.79
T: 65.68F | Pitch: 3.44 | Roll: 9.98 | Yaw: 0.76
T: 74.53F | Pitch: 4.92 | Roll: 4.2 | Yaw: 0.54
T: 67.69F | Pitch: 1.3 | Roll: 6.91 | Yaw: -0.65
T: 71.34F | Pitch: -1.18 | Roll: 8.51 | Yaw: 0.74
T: 73.73F | Pitch: 3.64 | Roll: 4.37 | Yaw: -0.82
T: 66.34F | Pitch: -0.56 | Roll: 9.08 | Yaw: 0.7
T: 69.34F | Pitch: 2.64 | Roll: 4.89 | Yaw: 0.9
T: 69.13F | Pitch: -4.09 | Roll: 0.83 | Yaw: 0.09
T: 65.73F | Pitch: -1.92 | Roll: 2.57 | Yaw: -0.33
T: 70.24F | Pitch: -2.33 | Roll: 0.18 | Yaw: -0.45
T: 71.41F | Pitch: -4.46 | Roll: 6.62 | Yaw: 0.58
T: 74.52F | Pitch: 2.92 | Roll: 9.85 | Yaw: 0.37
T: 69.48F | Pitch: -0.92 | Roll: 9.7 | Yaw: -0.47
T: 71.7F | Pitch: 2.64 | Roll: 5.1 | Yaw: 0.48
T: 65.71F | Pitch: -4.28 | Roll: 1.92 | Yaw: -0.5
T: 67.75F | Pitch: 4.49 | Roll: 1.14 | Yaw: -0.74
T: 67.95F | Pitch: -4.16 | Roll: 8.07 | Yaw: 0.67
T: 65.94F | Pitch: -0.23 | Roll: 4.31 | Yaw: -0.66
T: 67.19F | Pitch: 0.94 | Roll: 2.57 | Yaw: 0.88
T: 69.06F | Pitch: 0.32 | Roll: 2.25 | Yaw: 0.53
T: 70.16F | Pitch: -3.53 | Roll: 2.8 | Yaw: -0.05
T: 71.32F | Pitch: -3.18 | Roll: 3.55 | Yaw: -0.28
T: 67.72F | Pitch: -1.76 | Roll: 0.92 | Yaw: -0.15
T: 67.91F | Pitch: 2.67 | Roll: 4.83 | Yaw: -0.2
T: 72.69F | Pitch: 4.06 | Roll: 4.47 | Yaw: -0.44
T: 109.4F | Pitch: -4.85 | Roll: -1.85 | Yaw: 1.95
T: 70.24F | Pitch: -1.13 | Roll: 6.57 | Yaw: -0.27
T: 68.27F | Pitch: 0.15 | Roll: 9.91 | Yaw: 0.44
T: 71.87F | Pitch: 3.68 | Roll: 0.79 | Yaw: 0.5
T: 73.28F | Pitch: -1.57 | Roll: 6.13 | Yaw: -0.97
T: 72.75F | Pitch: 2.22 | Roll: 7.38 | Yaw: 0.61
T: 66.92F | Pitch: -2.89 | Roll: 8.61 | Yaw: 0.84
T: 74.58F | Pitch: -3.35 | Roll: 9.94 | Yaw: 0.96
T: 71.47F | Pitch: -4.58 | Roll: 2.73 | Yaw: -0.69
T: 69.34F | Pitch: 1.8 | Roll: 5.49 | Yaw: 0.69
T: 67.53F | Pitch: -2.88 | Roll: 8.26 | Yaw: 0.61
T: 68.38F | Pitch: -2.06 | Roll: 8.33 | Yaw: 0.3
T: 70.89F | Pitch: 4.17 | Roll: 8.82 | Yaw: -0.42
T: 73.74F | Pitch: 1.66 | Roll: 9.05 | Yaw: -0.14
T: 69.15F | Pitch: 4.83 | Roll: 8.39 | Yaw: -0.92
T: 68.82F | Pitch: -3.49 | Roll: 4.9 | Yaw: 0.22
T: 74.47F | Pitch: -3.35 | Roll: 6.46 | Yaw: 0.34
T: 68.28F | Pitch: 4.74 | Roll: 2.76 | Yaw: -0.56
T: 66.64F | Pitch: 1.04 | Roll: 5.44 | Yaw: -0.91
T: 74.23F | Pitch: -1.02 | Roll: 0.4 | Yaw: 0.5
T: 70.76F | Pitch: 0.74 | Roll: 5.8 | Yaw: -0.88
T: 74.5F | Pitch: 3.92 | Roll: 1.84 | Yaw: 0.73
T: 72.48F | Pitch: -3.39 | Roll: 0.01 | Yaw: -0.72
T: 66.49F | Pitch: -4.76 | Roll: 6.08 | Yaw: 0.98
T: 69.16F | Pitch: -3.07 | Roll: 0.98 | Yaw: 0.68
T: 72.47F | Pitch: 4.2 | Roll: 9.37 | Yaw: 0.87
T: 65.26F | Pitch: 2.29 | Roll: 8.99 | Yaw: 0.05
T: 30.98F | Pitch: -11.61 | Roll: 11.64 | Yaw: 2.2
T: 74.1F | Pitch: 0.18 | Roll: 2.49 | Yaw: -0.58
T: 68.68F | Pitch: -0.5 | Roll: 0.67 | Yaw: 0.93
T: 69.94F | Pitch: -1.18 | Roll: 1.7 | Yaw: 0.41
T: 71.11F | Pitch: 3.68 | Roll: 1.3 | Yaw: -0.23
T: 70.95F | Pitch: -3.21 | Roll: 1.09 | Yaw: 0.47
T: 73.83F | Pitch: 2.84 | Roll: 0.26 | Yaw: 0.93
T: 67.69F | Pitch: -4.41 | Roll: 3.7 | Yaw: 0.81
T: 65.62F | Pitch: 1.01 | Roll: 8.54 | Yaw: 0.58
T: 74.66F | Pitch: 3.31 | Roll: 0.8 | Yaw: 0.51
T: 67.2F | Pitch: -2.74 | Roll: 9.79 | Yaw: -0.17
T: 115.83F | Pitch: 7.2 | Roll: 5.79 | Yaw: 4.21
T: 73.1F | Pitch: 0.43 | Roll: 7.78 | Yaw: 0.44
T: 73.08F | Pitch: -3.22 | Roll: 5.33 | Yaw: -0.63
T: 71.13F | Pitch: 2.85 | Roll: 2.03 | Yaw: -0.39
T: 67.89F | Pitch: 4.47 | Roll: 6.85 | Yaw: 0.62
T: 71.96F | Pitch: -2.84 | Roll: 5.44 | Yaw: -0.09
T: 70.4F | Pitch: -4.15 | Roll: 2.88 | Yaw: 0.24
T: 67.31F | Pitch: 3.63 | Roll: 1.71 | Yaw: 0.24
T: 69.19F | Pitch: -4.71 | Roll: 5.17 | Yaw: -0.54
T: 71.26F | Pitch: 2.67 | Roll: 8.81 | Yaw: 0.97
T: 72.21F | Pitch: -4.31 | Roll: 4.05 | Yaw: 0.44
T: 66.46F | Pitch: -3.98 | Roll: 6.69 | Yaw: 0.16
T: 65.32F | Pitch: 1.1 | Roll: 8.67 | Yaw: 0.86
T: 37.8F | Pitch: -9.48 | Roll: -6.51 | Yaw: 2.5
T: 73.68F | Pitch: 2.13 | Roll: 0.96 | Yaw: 0.84
T: 74.57F | Pitch: -2.83 | Roll: 3.71 | Yaw: 0.62
T: 72.91F | Pitch: -2.91 | Roll: 5.68 | Yaw: 0.9
T: 68.01F | Pitch: 1.05 | Roll: 4.69 | Yaw: 0.15
T: 69.91F | Pitch: -4.7 | Roll: 8.61 | Yaw: -0.33
T: 65.06F | Pitch: 1.81 | Roll: 9.54 | Yaw: -0.48
T: 66.39F | Pitch: -0.16 | Roll: 0.85 | Yaw: -0.44
T: 72.03F | Pitch: -3.07 | Roll: 2.29 | Yaw: -0.8
T: 96.91F | Pitch: 17.65 | Roll: 28.29 | Yaw: -4.9
T: 96.7F | Pitch: 8.68 | Roll: 23.32 | Yaw: 4.29
T: 71.07F | Pitch: -4.78 | Roll: 2.49 | Yaw: -0.63
T: 73.2F | Pitch: -2.62 | Roll: 8.56 | Yaw: -0.05
T: 72.52F | Pitch: 1.99 | Roll: 9.76 | Yaw: -0.92
T: 68.45F | Pitch: -1.26 | Roll: 8.45 | Yaw: -0.4
T: 70.26F | Pitch: -0.54 | Roll: 3.71 | Yaw: 0.23
T: 72.95F | Pitch: 3.33 | Roll: 9.84 | Yaw: 0.12
T: 69.96F | Pitch: 2.87 | Roll: 1.7 | Yaw: 0.75
T: 67.9F | Pitch: -2.85 | Roll: 7.36 | Yaw: -0.44
T: 71.68F | Pitch: -0.99 | Roll: 8.57 | Yaw: 0.97
T: 70.12F | Pitch: -2.29 | Roll: 3.23 | Yaw: 0.99
T: 70.73F | Pitch: 4.38 | Roll: 9.08 | Yaw: 0.74
T: 65.75F | Pitch: 3.84 | Roll: 5.52 | Yaw: 0.24
T: 70.36F | Pitch: 0.71 | Roll: 8.12 | Yaw: -0.23
T: 73.52F | Pitch: 2.25 | Roll: 2.13 | Yaw: 0.75
T: 65.51F | Pitch: -2.49 | Roll: 9.7 | Yaw: 0.12
T: 71.18F | Pitch: 1.76 | Roll: 6.87 | Yaw: -0.71
T: 72.01F | Pitch: 4.81 | Roll: 3.13 | Yaw: -0.92
T: 71.36F | Pitch: -4.36 | Roll: 2.49 | Yaw: -0.31
T: 65.15F | Pitch: 4.17 | Roll: 4.77 | Yaw: -0.47
T: 72.99F | Pitch: -2.29 | Roll: 8.99 | Yaw: -0.89
T: 71.68F | Pitch: 4.48 | Roll: 0.75 | Yaw: -0.18
T: 69.02F | Pitch: 0.93 | Roll: 5.71 | Yaw: -0.39
T: 67.27F | Pitch: 1.16 | Roll: 5.8 | Yaw: -0.19
T: 68.7F | Pitch: 3.36 | Roll: 9.11 | Yaw: 0.61
T: 73.6F | Pitch: 0.25 | Roll: 3.01 | Yaw: -0.41
T: 68.35F | Pitch: -3.34 | Roll: 6.07 | Yaw: 0.55
T: 66.63F | Pitch: -4.32 | Roll: 2.59 | Yaw: -0.74
T: 72.41F | Pitch: 3.76 | Roll: 8.16 | Yaw: 0.28
T: 66.13F | Pitch: -3.01 | Roll: 5.33 | Yaw: -0.43
T: 70.28F | Pitch: -2.39 | Roll: 8.56 | Yaw: 0.59
T: 66.0F | Pitch: 1.05 | Roll: 2.12 | Yaw: -0.43
T: 68.5F | Pitch: -4.8 | Roll: 1.2 | Yaw: -0.49
T: 68.0F | Pitch: -2.73 | Roll: 6.08 | Yaw: -0.67
T: 71.17F | Pitch: -2.46 | Roll: 3.28 | Yaw: 0.3
T: 74.17F | Pitch: -1.46 | Roll: 4.73 | Yaw: 0.16
T: 69.49F | Pitch: 0.8 | Roll: 3.83 | Yaw: -0.37
T: 67.87F | Pitch: 2.42 | Roll: 4.9 | Yaw: 0.96
T: 68.7F | Pitch: -4.56 | Roll: 5.84 | Yaw: 0.54
T: 74.18F | Pitch: 4.9 | Roll: 8.04 | Yaw: 0.03
T: 73.28F | Pitch: 0.27 | Roll: 1.02 | Yaw: 0.47
T: 109.48F | Pitch: -19.67 | Roll: 7.64 | Yaw: -4.05
T: 66.79F | Pitch: 2.34 | Roll: 6.95 | Yaw: 0.93
T: 72.96F | Pitch: 0.23 | Roll: 1.84 | Yaw: -0.55
T: 72.89F | Pitch: 3.89 | Roll: 9.12 | Yaw: -0.42
T: 101.6F | Pitch: -1.0 | Roll: 14.69 | Yaw: 1.03
T: 73.89F | Pitch: 3.14 | Roll: 5.16 | Yaw: -0.79
T: 72.69F | Pitch: 0.63 | Roll: 5.47 | Yaw: -0.89
T: 69.57F | Pitch: 4.73 | Roll: 6.13 | Yaw: -0.53
T: 31.33F | Pitch: -13.13 | Roll: 7.13 | Yaw: 1.54
T: 68.1F | Pitch: -3.12 | Roll: 6.06 | Yaw: -0.38
T: 65.39F | Pitch: 4.39 | Roll: 3.09 | Yaw: 0.72
T: 69.52F | Pitch: -3.95 | Roll: 2.63 | Yaw: 0.07
T: 65.36F | Pitch: -1.43 | Roll: 0.55 | Yaw: -0.34
T: 72.47F | Pitch: 3.31 | Roll: 7.04 | Yaw: -0.68
T: 65.4F | Pitch: -0.76 | Roll: 5.05 | Yaw: 0.68
T: 68.03F | Pitch: 0.36 | Roll: 8.8 | Yaw: -0.38
T: 66.11F | Pitch: -1.88 | Roll: 3.19 | Yaw: -0.88
T: 73.19F | Pitch: 4.54 | Roll: 7.6 | Yaw: -0.41
T: 44.57F | Pitch: -2.09 | Roll: 27.61 | Yaw: 4.0
T: 66.59F | Pitch: 4.82 | Roll: 6.5 | Yaw: -0.34
T: 66.69F | Pitch: -3.2 | Roll: 0.82 | Yaw: -0.29
T: 65.74F | Pitch: -4.25 | Roll: 6.91 | Yaw: 0.12
T: 67.66F | Pitch: 1.03 | Roll: 5.25 | Yaw: -0.42
T: 74.46F | Pitch: 3.35 | Roll: 3.17 | Yaw: -0.59
T: 66.76F | Pitch: 0.31 | Roll: 2.42 | Yaw: 0.39
T: 68.86F | Pitch: -1.44 | Roll: 9.88 | Yaw: -0.58
T: 65.79F | Pitch: -4.97 | Roll: 2.31 | Yaw: -0.2
T: 69.51F | Pitch: -0.1 | Roll: 2.51 | Yaw: -0.01
T: 70.97F | Pitch: -1.37 | Roll: 2.58 | Yaw: -0.45
T: 69.42F | Pitch: 0.13 | Roll: 9.35 | Yaw: -0.09
T: 67.51F | Pitch: -0.2 | Roll: 7.02 | Yaw: -0.75
T: 66.5F | Pitch: 0.07 | Roll: 3.65 | Yaw: -0.82
T: 68.8F | Pitch: -4.17 | Roll: 9.61 | Yaw: -0.98
T: 66.56F | Pitch: -0.07 | Roll: 8.44 | Yaw: -0.22
T: 71.9F | Pitch: -0.49 | Roll: 9.08 | Yaw: 0.22
T: 102.59F | Pitch: -23.1 | Roll: -7.83 | Yaw: 0.92
T: 73.46F | Pitch: 1.48 | Roll: 9.83 | Yaw: 0.36
T: 74.0F | Pitch: -4.49 | Roll: 1.41 | Yaw: 0.27
T: 73.69F | Pitch: -3.93 | Roll: 7.14 | Yaw: -0.41
T: 72.43F | Pitch: 1.67 | Roll: 0.46 | Yaw: 0.05
T: 107.22F | Pitch: 12.47 | Roll: 3.73 | Yaw: -2.47
T: 67.82F | Pitch: -0.06 | Roll: 5.69 | Yaw: 0.65
T: 74.28F | Pitch: 2.15 | Roll: 9.3 | Yaw: -0.5
T: 74.85F | Pitch: 0.48 | Roll: 7.37 | Yaw: -0.12
T: 65.32F | Pitch: -1.4 | Roll: 5.51 | Yaw: 0.6
T: 67.47F | Pitch: 3.43 | Roll: 9.19 | Yaw: -0.21
